cell_id,mae_advantage_c,rmse_advantage_c,minimum_days,maximum_days,sites,mean_latitude,mean_longitude,absolute_latitude_deg,altitude_m,station_minus_era5_elevation_m,absolute_elevation_mismatch_m,era5_orography_sd_m,era5_filtered_subgrid_orography_sd_m,era5_subgrid_orography_slope,era5_land_fraction_100km,era5_landsea_heterogeneity_100km,climate_belt,spatial_block
b054s0121,-0.5566794881617452,-0.6686827859107952,363,363,2,-40.6666666,144.6833333,40.6666666,326.5,315.23927895478016,315.23927895478016,4.718527559255621,4.687072764562154,0.0009787453063616,0.1917768658317221,0.325991171837943,subtropical,4_32
b054s0124,-0.5958407323500451,-0.7838195331374402,340,340,1,-41.0,148.35,41.0,21.0,-30.37800306424876,30.37800306424876,16.27521362304749,13.037341308594243,0.0029129907488824,0.252410505100296,0.3652829916719364,subtropical,4_32
b054s0145,-1.4128209200645483,-1.6434309450076292,365,365,2,-40.925,173.1,40.925,4.5,-148.9869554396748,148.9869554396748,68.30944976806543,48.86870361328009,0.0116361960023639,0.3536650157141476,0.3979380873459649,subtropical,4_35
b054s0147,-0.958522761202477,-1.1615239975499312,365,365,2,-41.11666665,174.89166665,41.11666665,9.5,-95.76247398761404,95.76247398761404,26.789047765730857,22.126338576110378,0.0052328974639973,0.3639907687763671,0.3994009506829665,subtropical,4_35
b054s0148,-0.4843802840777858,-0.6219582709433129,361,361,1,-40.9,176.2,40.9,120.0,26.81361627058702,26.81361627058702,25.972312011721005,20.33661865234536,0.0050642412900929,0.3379247922746246,0.413028414520002,subtropical,4_35
b054s0248,-0.8791857322683144,-1.1830988914004055,361,361,1,-40.7833333,-65.1,40.7833333,20.0,-44.99309723792887,44.99309723792887,28.76690537984695,15.690394450703572,0.0048013352180893,0.7945514992157598,0.3476555934719675,subtropical,4_11
b054s0249,-0.5526546262999074,-0.7544665517084889,364,364,1,-40.869222,-63.000389,40.869222,6.09,-14.775325810047704,14.775325810047704,12.38834090113407,7.411582770324175,0.002151231650146,0.4548580816522688,0.4413599791893765,subtropical,4_11
b055s0122,-0.8246281207238658,-1.2210228497290416,363,363,1,-39.8833333,143.8833333,39.8833333,38.0,22.513050764687897,22.513050764687897,11.680597752253206,6.875763488540233,0.0017669559250667,0.1181832366558823,0.2579332903924592,subtropical,5_32
b055s0149,-0.6067554913859216,-0.6948905512232514,363,363,1,-40.3166666,175.6,40.3166666,39.0,-127.85781033013654,127.85781033013654,88.04654427674211,69.35336175672774,0.0165788169401262,0.5107381809036333,0.4332201119983876,subtropical,4_35
b055s0244,-0.7707269578008621,-1.0747112438355746,364,364,1,-39.649956,-73.086111,39.649956,17.98,-98.9217263172568,98.9217263172568,101.7495482843123,82.64046054420498,0.0189025492548175,0.6063223378632486,0.4307740940012887,subtropical,5_10
b056s0123,-0.5519915026236776,-0.8389970103616747,361,361,1,-38.85,143.5166666,38.85,83.0,-5.1613719220495256,5.1613719220495256,33.96808095866237,27.29879634558568,0.0064319096509587,0.3529968739039612,0.4207434651940595,subtropical,5_32
b056s0126,-0.7299936363265394,-1.0838791093112619,365,365,1,-39.1166666,146.4166666,39.1166666,97.0,88.44141404419669,88.44141404419669,3.0517578125e-05,3.0517578125e-05,0.0001000016927719,0.2711937418714449,0.3819212956445904,subtropical,5_32
b056s0150,-1.1942091737664406,-1.5963658004642534,365,365,1,-39.0166666,174.1833333,39.0166666,32.0,-75.4442432818872,75.4442432818872,42.821369278644994,16.797637965431264,0.0063251166259468,0.3809999298491265,0.4354587730916206,subtropical,5_35
b056s0152,-0.6772479767766691,-0.8704649033346478,365,365,2,-39.09999995,176.4666666,39.09999995,202.005,-132.93750060258864,132.93750060258864,91.79193486345304,49.430590518413936,0.0129454520777493,0.6154585599836704,0.4182962148367608,subtropical,5_35
b056s0252,-0.6460805944861949,-0.8207443092000467,365,365,1,-38.949,-68.155711,38.949,272.79,-99.20176777653091,99.20176777653091,63.76219832032986,29.77031027200284,0.0086133159327706,0.979730985759155,0.0495110184038591,subtropical,5_11
b056s0257,-0.6206727256289173,-0.79012889000609,365,365,1,-38.724967,-62.169317,38.724967,74.98,11.293211312480487,11.293211312480487,12.990808049851813,6.384173053723643,0.0017252948155576,0.7820862305864518,0.3538008670037502,subtropical,5_11
b057s0126,-0.5722962895296656,-0.6939153132661104,365,365,2,-37.84999995,144.86666665,37.84999995,13.75,-53.26325422765497,53.26325422765497,31.95820767003918,12.463304253684823,0.0034433610866391,0.7337379476297381,0.3826095055710737,subtropical,5_32
b057s0155,-0.7264505648497305,-0.8943417309811162,365,365,1,-38.663333,177.978333,38.663333,4.57,-118.36585105822353,118.36585105822353,87.48699300882026,50.21485220188222,0.0127943160254899,0.356293469921338,0.4216056366836566,subtropical,5_35
b057s0264,-0.6363770213104647,-0.9391239679012527,365,365,1,-37.934167,-57.573333,37.934167,21.64,-3.713721618875653,3.713721618875653,12.86504719081336,6.090908047604919,0.0019916431865481,0.4447201864615496,0.4589254354447035,subtropical,5_12
b058s0124,-0.16952314107706398,-0.1744874771007355,362,362,1,-37.7333333,140.7833333,37.7333333,69.0,12.929708453331898,12.929708453331898,16.05453501342579,10.110045353452689,0.0026152808634025,0.5190823179387767,0.4593368477760654,subtropical,5_32
b058s0127,-0.5013613761091077,-0.6845775341008061,365,365,2,-37.7006945,144.8726385,37.7006945,109.115,-32.44521212707804,32.44521212707804,50.43174844634085,23.564335850306783,0.0062043912431684,0.7805133414485225,0.3559509478250067,subtropical,5_32
b058s0132,-0.39507363813221125,-0.531401235313862,365,365,2,-37.425,149.89166665,37.425,21.0,-32.31925296237013,32.31925296237013,13.917739297768495,10.269297488647434,0.0024717857367286,0.3464421697399417,0.4343404528875341,subtropical,5_32
b058s0154,-0.2822490317324343,-0.3478833036460666,363,363,1,-37.0,174.8,37.0,7.0,-50.00014467223665,50.00014467223665,73.47479248046727,49.97190551757748,0.0129647120833394,0.3195576251074993,0.3741401555655169,subtropical,5_35
b058s0155,-0.9048602303096199,-1.0442437436958947,365,365,1,-37.671944,176.19611,37.671944,3.96,-106.05891237848996,106.05891237848996,56.885106223992274,34.41639814461728,0.00986554023404,0.486878811427113,0.4280834318428309,subtropical,5_35
b058s0157,-1.1139855346119558,-1.4120366962082744,363,363,1,-37.55,178.3,37.55,46.0,-21.23337129651445,21.23337129651445,21.854799804685804,12.88398437499897,0.0035495913028714,0.1937119757117337,0.3438921786305248,subtropical,5_35
b058s0265,-0.4309619386275935,-0.5720545647853581,365,365,1,-37.237392,-59.227922,37.237392,174.95,-7.554245822793717,7.554245822793717,20.84527003508476,15.807839331456474,0.0031746122857294,0.9031909589387556,0.2625220048358739,subtropical,5_12
b059s0127,-0.4335375670082479,-0.6094272838092223,359,359,1,-36.6666666,142.1666666,36.6666666,134.0,-4.101723140268064,4.101723140268064,15.167330533759454,7.560906866595855,0.0019506167825937,0.941796249584116,0.1964308834914498,subtropical,5_32
b059s0130,-0.1432734028983973,-0.2235940718236097,363,363,1,-36.4333333,145.4,36.4333333,114.0,-17.548193817621012,17.548193817621012,20.947723174111825,11.350589228054476,0.0029452273750288,0.9758501999391894,0.1079604106242971,subtropical,5_32
b059s0132,-2.3237376002500447,-2.421775620108809,365,365,1,-36.5,148.2833333,36.5,1368.0,191.81505153343028,191.81505153343028,287.44786078807,181.62596010248853,0.0450428676020424,0.8856097701608797,0.2796839746419851,subtropical,5_32
b059s0256,-0.20486579361502819,-0.2254632607838465,365,365,1,-36.77265,-73.063106,36.77265,7.92,-92.28736636641374,92.28736636641374,54.48058689257063,49.998051082244274,0.0106853908991704,0.5008309904123831,0.4612590876815656,subtropical,5_10
b059s0257,-0.4575095890819843,-0.621223644734387,364,364,1,-36.582497,-72.031367,36.582497,150.87,-24.435508762098323,24.435508762098323,37.49048971374971,12.405556488903994,0.0049989186417137,0.7831255556213815,0.3777755777097668,subtropical,5_10
b059s0264,-0.3208203147210634,-0.4340694449724766,365,365,1,-36.588322,-64.275694,36.588322,192.02,13.60936897534711,13.60936897534711,15.658588842654378,13.843200558947602,0.0029189801984297,0.9806726672470204,0.0269260883277629,subtropical,5_11
b059s0268,-0.49827729018190553,-0.6376349980612334,365,365,1,-36.8333333,-59.8833333,36.8333333,146.0,-9.826468575834127,9.826468575834127,11.362299793859473,5.918068837323638,0.0017907315398761,0.9683917712106382,0.140002559545165,subtropical,5_12
b059s0270,-0.3299981007182395,-0.4493013571160878,365,365,1,-36.35,-57.7333333,36.35,9.0,1.3713017412765254,1.3713017412765254,1.2341446601880166,0.6617146675781358,0.0001646280263781,0.6952734325529458,0.4127860532012841,subtropical,5_12
b060s0133,-0.09276113844746432,-0.14244651955827972,364,364,1,-35.165278,147.466389,35.165278,220.67,-52.66823883996037,52.66823883996037,45.47502648393743,35.736148542970945,0.0075475204932959,0.991191505162386,0.0593450410850116,subtropical,5_32
b060s0135,-0.4573115493887994,-0.5841851718995197,365,365,2,-35.2118053,149.63916665,35.2118053,600.225,-27.832646991710817,123.86075596674276,83.84921832097899,64.42883304140847,0.0144696442875859,0.7707859410015556,0.3703256101354897,subtropical,5_32
b060s0158,-0.646779778467476,-0.7784423098347629,365,365,1,-35.9,175.1,35.9,60.0,57.35981132700812,57.35981132700812,3.0517578125e-05,3.0517578125e-05,0.0001000016927719,0.1909570491204542,0.3073278904938849,subtropical,5_35
b060s0268,-0.4797387795157755,-0.6038957049143096,364,364,1,-35.696183,-63.758286,35.696183,139.9,7.612504914300388,7.612504914300388,3.9971180471625223,2.234919284290466,0.000697415211011,0.9701794970650364,0.0290445355250146,subtropical,5_11
b061s0016,-1.5497230529785277,-1.7214638317296316,352,352,1,-34.35,18.5,34.35,238.0,223.11947250080317,223.11947250080317,3.0517578125e-05,3.0517578125e-05,0.0001000016927719,0.3008742698733411,0.4160855376624359,subtropical,5_19
b061s0018,-0.3327436096354813,-0.4405384302611875,359,359,1,-34.8333333,20.0166666,34.8333333,14.0,9.366521703569294,9.366521703569294,18.89070913933289,14.046276333190669,0.0034229109642325,0.3363985077952082,0.4322093560612201,subtropical,5_20
b061s0105,-0.36772895180591325,-0.47981211780707733,365,365,1,-34.3666666,115.1333333,34.3666666,14.0,0.4294329340462131,0.4294329340462131,6.969528625092352,5.662839757562048,0.0015972733264361,0.2832082925011631,0.4084938875249415,subtropical,5_29
b061s0106,-0.4713334324953174,-0.5689603969235001,359,359,1,-34.95,116.7166666,34.95,74.0,11.612228534050914,11.612228534050914,22.96958613196756,20.47357444469224,0.0037549058695792,0.4271110889520381,0.4542010578089335,subtropical,5_29
b061s0107,-0.2805400525611427,-0.4225017706512375,365,365,1,-34.9414,117.8022,34.9414,69.0,3.9376457271348073,3.9376457271348073,27.682344460273345,25.114397510507786,0.0046405152023172,0.4496930493054742,0.4568537489775317,subtropical,5_29
b061s0126,-0.8036119088562433,-1.061342390476493,362,362,1,-34.945,138.530556,34.945,6.09,-120.20703816102564,120.20703816102564,55.70262159405088,29.3532438413663,0.0081679250069127,0.5994778045768975,0.4020064259635789,subtropical,5_31
b061s0134,-0.45289500961013324,-0.5767662690040744,363,363,1,-34.702222,146.512222,34.702222,144.47,-12.546305137684811,12.546305137684811,10.78685699990744,10.597499604876292,0.0020036772878276,0.9964705218689406,0.0125108812249957,subtropical,5_32
b061s0137,-0.4232679502202837,-0.45451414159595344,364,364,1,-34.948889,150.536944,34.948889,121.92,-92.94949502689867,92.94949502689867,104.5663745387104,51.84145873215378,0.0126512501190755,0.5547067845933715,0.4611910873485714,subtropical,5_33
b061s0158,-1.3520458091164862,-1.4627182498680504,364,364,1,-34.4333333,172.6833333,34.4333333,216.0,208.01481540328976,208.01481540328976,3.0517578125e-05,3.0517578125e-05,0.0001000016927719,0.0647957864527708,0.1886044732375514,subtropical,5_35
b061s0267,-0.29459072185278995,-0.42669881129692594,365,365,1,-34.588089,-68.402678,34.588089,752.85,-102.4511417817157,102.4511417817157,65.46560900888436,29.674580347665817,0.0076784740874358,0.9979386824565586,0.0200125436544691,subtropical,5_11
b061s0274,-0.4740078675729253,-0.6062272285478837,365,365,1,-34.545889,-60.930556,34.545889,79.85,3.706566764935204,3.706566764935204,4.009242767219495,2.86183678523812,0.0006649336908239,0.9732429881629888,0.0518528438892273,subtropical,5_11
b061s0276,-0.4562850261695637,-0.5842299862194467,365,365,4,-34.734238075,-58.332366575,34.734238075,18.21,5.479374822048493,6.69291606695508,4.135803474054391,2.720277914461845,0.0012868434548449,0.810414268221146,0.3135478227283167,subtropical,5_12
b061s0278,-0.362313911461426,-0.527156659438994,365,365,1,-34.838417,-56.030806,34.838417,32.0,14.76131004675316,14.76131004675316,7.8054450803494415,4.736600464895988,0.0011164601454038,0.512027578066457,0.4537220573152529,subtropical,5_12
b061s0280,-0.3887400700350289,-0.49737461877541916,365,365,1,-34.4833333,-54.3,34.4833333,18.0,-51.44316399834763,51.44316399834763,30.12499321692702,19.96031105497856,0.0046859360911388,0.4625005510572239,0.4602235695237314,subtropical,5_12
b062s0016,-0.9292559061447543,-1.14252416551909,355,355,1,-34.15,18.3166666,34.15,8.0,-9.66649559087464,9.66649559087464,3.336163249150506,3.1368502974219834,0.0007034941439867,0.3080619488189446,0.4189427501673456,subtropical,5_19
b062s0017,-0.44402406782963205,-0.5685536383654766,363,363,1,-33.964806,18.601667,33.964806,46.02,-64.0275592659446,64.0275592659446,45.99152366128988,55.30908264520056,0.0091965990983728,0.4229760775549416,0.4494102583488579,subtropical,5_19
b062s0020,-0.5729602729067373,-0.8293086492374323,363,363,1,-34.005553,22.378889,34.005553,197.51,-77.40683104199013,77.40683104199013,77.22764388734724,54.066416221162,0.012779531255082,0.5771257658265689,0.4545614004843541,subtropical,5_20
b062s0023,-1.2280050178556172,-1.5948057333938135,364,364,1,-33.984919,25.617275,33.984919,68.88,18.95686462823845,18.95686462823845,28.29727173581933,15.956759527023438,0.0049200311818178,0.4443602006727219,0.4592963378793132,subtropical,5_20
b062s0106,-0.9937257545177826,-1.3039111603061802,365,365,3,-33.5222222,115.35555553333334,33.5222222,44.333333333333336,1.1780174682601512,65.55867772623529,14.427621736836189,8.8037839751507,0.0022434002739423,0.4190444288975019,0.4430988167436052,subtropical,5_29
b062s0107,-0.6749948824001594,-0.9591842635321873,363,363,1,-33.95,116.1333333,33.95,179.0,-66.40901834965052,66.40901834965052,33.05353580156975,26.70669223670891,0.0061755425779467,0.6185749886299594,0.4401629279882475,subtropical,5_29
b062s0108,-0.01900581300008815,-0.05991231100075208,365,365,1,-33.6833333,117.6,33.6833333,321.0,8.73430322203211,8.73430322203211,20.65735392137216,13.78844777535894,0.0031923733734256,0.8611170673999435,0.3005900050017064,subtropical,5_29
b062s0110,-0.45299583719580544,-0.599159582007744,365,365,1,-33.8833333,119.1,33.8833333,306.0,57.30074166901227,57.30074166901227,23.864549265493004,15.867150781738168,0.0036292939390384,0.707206433165157,0.4062648317151187,subtropical,5_29
b062s0111,-0.44799977595871,-0.6177840472534543,364,364,2,-33.74166665,120.41666665,33.74166665,123.5,9.361043844440992,38.637622876609406,23.35538023907711,15.752176170410236,0.0040801703590472,0.6195382216187211,0.4295112269515231,subtropical,5_30
b062s0112,-0.36008699813027906,-0.47413008424389397,365,365,2,-33.758333300000004,121.86291665,33.758333300000004,85.5,14.122107301845109,38.923573753592834,4.059725207656593,2.6153387569379207,0.0007010299557324,0.5470481857609181,0.444056633071472,subtropical,5_30
b062s0138,-0.5984657853804,-0.6751322122329819,365,365,1,-33.4166666,149.65,33.4166666,745.0,-115.94117788111303,115.94117788111303,88.29331419894567,63.45855062972185,0.0137907179045177,0.9354751696380462,0.2162926533787156,subtropical,5_32
b062s0139,-1.3902320374965695,-1.9077469874495343,365,365,2,-33.96472215,151.0469443,33.96472215,23.2,-42.893039595059605,42.893039595059605,54.8017011098263,25.584456859930057,0.008002968043715,0.5513412145233951,0.4575381350683501,subtropical,5_33
b062s0267,-0.6998999349222528,-0.7553421197538928,365,365,1,-33.392975,-70.785803,33.392975,473.96,-171.53511183369977,171.53511183369977,247.95264149040403,125.1269705324365,0.0340819292842091,0.7992080232076316,0.3679525756670363,subtropical,5_10
b062s0272,-1.187498202453092,-1.602557167597201,364,364,1,-33.729942,-65.387419,33.729942,484.93,-33.5016640012463,33.5016640012463,22.07725094587832,8.074326460641018,0.002688003699563,0.9942456075686056,0.0136886011929436,subtropical,5_11
b062s0274,-0.6666344302397215,-0.8724794012259313,365,365,1,-34.135444,-63.36225,34.135444,136.85,0.7017877954559424,0.7017877954559424,2.563649728440442,1.077968003510249,0.0002737209642513,0.972499916333956,0.029155491957523,subtropical,5_11
b063s0016,-0.9123004160629518,-1.1128351674166712,351,351,1,-32.8333333,17.85,32.8333333,67.0,58.58999705179324,58.58999705179324,2.894163057597698,1.2235737605810717,0.0005538046428537,0.3624519247863315,0.4382486344075477,subtropical,5_19
b063s0026,-0.4684463450838374,-0.6389020579450161,364,364,1,-33.035569,27.825939,33.035569,132.58,1.3917640901104846,1.3917640901104846,36.865143072358144,23.316582129562835,0.0057384679074037,0.4843046365552431,0.4667071246132737,subtropical,5_20
b063s0108,-0.5274956018639577,-0.8101795739493364,365,365,2,-32.6166666,115.8833333,32.6166666,136.0,32.01435258631937,46.86918549307197,33.4779483544795,23.87053994384089,0.0052510548349026,0.5943178589945995,0.4495336030196352,subtropical,5_29
b063s0110,-0.0582479149387262,-0.14313329034485486,328,328,1,-33.1,118.4666666,33.1,286.0,-27.392434922603627,27.392434922603627,21.97893080627442,15.784725158447266,0.0037498028345489,0.9270928165891288,0.2093964187150737,subtropical,5_29
b063s0111,-0.3591804516446113,-0.6107784049760029,364,364,1,-33.1166666,118.8333333,33.1166666,321.0,-1.089080911919723,1.089080911919723,21.158679046969755,15.56342012750736,0.0039426377507801,0.9095611184792376,0.2350604117217219,subtropical,5_29
b063s0128,-0.05680378078182654,-0.12211912023100983,363,363,1,-32.5166666,137.7166666,32.5166666,14.0,-121.99989874891604,121.99989874891604,69.93979739021627,57.47353078806208,0.013189224298993,0.8870992292181908,0.2170302169541849,subtropical,5_31
b063s0142,-0.5387219396321342,-0.7478047127031214,365,365,1,-32.795,151.834444,32.795,9.44,-4.230018219142359,4.230018219142359,18.851783273457333,14.839786797539258,0.0037357097871399,0.5448011620120051,0.4593894084478532,subtropical,5_33
b063s0272,-0.42637816561678304,-0.5577448220116465,365,365,2,-32.957525149999995,-68.60476134999999,32.957525149999995,685.04,-139.57952960211463,139.57952960211463,130.7385899303039,40.80337555455995,0.0196589220693717,0.9959524147295152,0.0462955304902282,subtropical,5_11
b063s0274,-0.3567446067310109,-0.4478449072364962,364,364,1,-33.273192,-66.356422,33.273192,709.87,-81.39384882831564,81.39384882831564,115.6703004769546,59.16705002441349,0.0184406722718741,0.997471169394282,0.0076354646067439,subtropical,5_11
b063s0276,-0.3187143438836502,-0.4589783893540898,365,365,1,-33.085128,-64.261314,33.085128,420.92,17.200582873445683,17.200582873445683,12.40526015987202,6.841203815148623,0.0020274726033677,0.9904724423178334,0.026726270185084,subtropical,5_11
b063s0278,-1.0555078273003946,-1.2950261093800846,365,365,1,-32.683639,-62.157792,32.683639,110.03,3.989008422519575,3.989008422519575,5.2090058369957495,3.2649125996689725,0.000897373913495,0.9796225114261584,0.0673176757399486,subtropical,5_11
b063s0280,-0.4207832298905408,-0.5620471071470367,365,365,1,-32.903611,-60.785,32.903611,25.9,-7.563582103627247,7.563582103627247,5.250131963073533,4.322087437519411,0.0010118849269496,0.9713771597541762,0.0511287299131335,subtropical,5_11
b063s0282,-0.4288362368308771,-0.5600066138430383,365,365,1,-33.010278,-58.613056,33.010278,22.86,-1.5540317420728478,1.5540317420728478,9.401722504272318,6.198650378241712,0.0014003596838489,0.9451259907648528,0.1266835419469765,subtropical,5_12
b064s0109,-0.4796598859489907,-0.617898221689773,365,365,6,-31.979120416666664,115.81921286666666,31.979120416666664,28.471666666666664,-43.55937890856097,60.05422272144347,23.37361678349514,17.258614514391482,0.0042589232713551,0.5868056274517018,0.4515255955794058,subtropical,5_29
b064s0110,-0.08325158887127171,-0.2187790108311455,365,365,1,-31.6166666,117.2166666,31.6166666,217.0,-44.17595666459232,44.17595666459232,23.43177073339845,16.9725260565674,0.0039549926373832,0.9348289157928258,0.2140063898305551,subtropical,5_29
b064s0114,-0.5739228653808733,-0.7818096962621007,365,365,1,-32.2166666,121.75,32.2166666,263.0,-40.89416682987434,40.89416682987434,20.747113252343738,17.12899969118653,0.003839128237909,0.9306846436932164,0.1623412829966278,subtropical,5_30
b064s0120,-1.0576357808464667,-1.4562347622872034,365,365,1,-32.2,127.5333333,32.2,3.0,-9.752579387503976,9.752579387503976,4.491898893517969,2.295563670014586,0.0007341411102586,0.472852061009546,0.4652921210978013,subtropical,5_30
b064s0121,-0.6690112157164192,-0.8822434635321929,365,365,1,-31.6797,128.8792,31.6797,102.3,41.25126615816821,41.25126615816821,11.974811616269507,8.702534674121083,0.0019524211845016,0.565482450532938,0.4549883782232921,subtropical,5_30
b064s0133,-0.04860026306024149,-0.08044986633316979,364,364,1,-32.0,141.4666666,32.0,282.0,36.52998215225759,36.52998215225759,33.15767230747071,15.442696698584015,0.0039462710912406,0.9897324528113972,0.0455490981569266,subtropical,5_32
b064s0137,-0.17489719415682783,-0.23479096034357547,365,365,1,-31.5333333,145.8,31.5333333,218.0,-3.1139549742249244,3.1139549742249244,15.605875642968776,8.063823297627067,0.0021153326010287,0.998333169596101,0.0061751957476831,subtropical,5_32
b064s0140,-0.30807192482373824,-0.4045730110038321,362,362,1,-32.2166666,148.5666666,32.2166666,285.0,-27.3971055615732,27.3971055615732,25.78526496524198,18.596513089779663,0.0044084302000662,0.9969740461014504,0.0292034935979408,subtropical,5_32
b064s0150,-0.920052780810939,-1.277842276483071,365,365,1,-31.54222,159.07861,31.54222,7.0,6.066688541269185,6.066688541269185,3.0517578125e-05,3.0517578125e-05,0.0001000016927719,0.0002269504025394,0.0010332780078609,subtropical,5_33
b064s0275,0.048553493668906635,-0.18657099176677905,365,365,1,-31.571472,-68.418194,31.571472,597.1,-118.13744630673204,118.13744630673204,208.9249433190645,81.9324209289816,0.0334799590200304,0.9980005209996908,0.034022074880657,subtropical,5_11
b064s0278,-0.8417207131269233,-1.0043343228067387,365,365,1,-31.945183,-65.146283,31.945183,583.69,-347.6613235359464,347.6613235359464,248.98526776696937,125.58167618717404,0.0411639690067974,0.9943679284798148,0.0377722657344205,subtropical,5_11
b064s0279,-0.37160558520524295,-0.4845800864254921,365,365,1,-31.6666667,-63.8833333,31.6666667,338.0,8.414864138065752,8.414864138065752,12.555360550557934,3.3937232072664805,0.0014849283148656,0.9720476964472006,0.122234180495879,subtropical,5_11
b064s0282,-0.27129638585255134,-0.34811132737492817,365,365,2,-31.753222,-60.6460145,31.753222,45.56,8.46306202117126,18.400405523797303,10.878198277545623,7.87913196503633,0.0016197142617226,0.9669206097209168,0.0799660540107859,subtropical,5_11
b065s0028,-0.4495531234030217,-0.5906957542555022,360,360,2,-30.9583333,30.2833333,30.9583333,83.0,-96.36025407336814,96.36025407336814,38.36227093573491,29.86986833518115,0.0070127579018747,0.4677284828397211,0.4667377267397294,subtropical,5_21
b065s0110,-0.42662430575270543,-0.6191722418003843,365,365,1,-31.4666666,115.8666666,31.4666666,75.0,-34.83360333524556,34.83360333524556,27.470623331186324,20.62532464978682,0.0049922305196393,0.6391385812700635,0.4443831032713029,subtropical,5_29
b065s0113,-0.14422228316392993,-0.31753838199600887,365,365,1,-31.2333333,119.35,31.2333333,348.0,-37.73684765473246,37.73684765473246,23.250169776249912,15.73733156890137,0.0043924113138973,0.9861247179268992,0.0338182862412601,subtropical,5_29
b065s0115,-0.2168566993417627,-0.33202696418519406,363,363,1,-30.789444,121.461667,30.789444,366.67,-0.3351225500646251,0.3351225500646251,20.92007083922348,14.01322976402971,0.0032486711672567,0.964958913623768,0.0535499255238352,subtropical,5_30
b065s0122,-0.4289064904620575,-0.5963620041403875,365,365,1,-30.8333333,128.1166666,30.8333333,160.0,-6.806177034902163,6.806177034902163,3.158082763905417,2.4160711970521214,0.0005217240535123,0.8917505050713889,0.2804532259092612,subtropical,5_30
b065s0124,-0.7999451967069587,-0.9689714875482093,363,363,1,-31.45,130.9,31.45,65.0,22.917522803403884,22.917522803403884,3.2821582031250305,2.2287841796875547,0.0006017714738845,0.5944874362510356,0.4472918539948222,subtropical,5_31
b065s0130,-0.0028643110237132063,-0.04009656704395925,363,363,1,-31.144167,136.816944,31.144167,167.03,33.67216857803993,33.67216857803993,23.503699897987477,16.035937201566796,0.0033702581341195,0.8869142451325623,0.1802981551246488,subtropical,5_31
b065s0281,-0.4549516656907013,-0.601598513366306,365,365,1,-31.323619,-64.207953,31.323619,488.89,-74.72482239632814,74.72482239632814,90.75444342100366,47.9934323039625,0.0142335996344943,0.9716948502431144,0.1216352229211708,subtropical,5_11
b065s0287,-0.17922743860245074,-0.2576117093641348,364,364,1,-31.296944,-57.996631,31.296944,34.13,-9.948092916732229,9.948092916732229,9.583372199371446,8.051179266378314,0.0015096478263249,0.9806839731164868,0.0386028159597399,subtropical,5_12
b066s0140,-0.24159383235121626,-0.40087085472077016,365,365,1,-30.0333333,145.95,30.0333333,108.0,-5.179133841369705,5.179133841369705,4.850670934462906,3.129536273796372,0.0006734675386393,0.995187351486604,0.0073936911970672,subtropical,5_32
b066s0277,-0.43549449132517165,-0.5615324548845855,365,365,1,-29.916233,-71.199522,29.916233,146.6,-282.3634019306992,282.3634019306992,164.9605697461038,139.47367637052898,0.0270412669203482,0.5960927684014447,0.4554930801635395,subtropical,6_10
b066s0286,-0.41023982063675807,-0.523017053577149,365,365,1,-29.8833333,-61.95,29.8833333,88.0,4.768461716555308,4.768461716555308,3.581564523359315,1.8226700950658832,0.0004750661087018,0.9288494458617969,0.1881038275757335,subtropical,6_11
b066s0290,-0.14393150744676866,-0.17132830300364654,364,364,1,-30.271922,-57.640231,30.271922,53.03,-9.140214175943385,9.140214175943385,8.894311834996271,7.425463526530485,0.0015738471369175,0.9822988894255668,0.0300784743982643,subtropical,5_12
b066s0296,-0.33804238171868706,-0.3689345998883467,365,365,1,-29.994428,-51.171428,29.994428,3.35,-29.804292599468116,29.804292599468116,31.06799699240177,20.27614243808589,0.0047495729414768,0.7134596453571826,0.3870070415398391,subtropical,6_12
b067s0016,-0.9821588272873661,-1.2862268197113764,360,360,1,-29.2333333,16.8666666,29.2333333,10.0,-90.97625785071143,90.97625785071143,35.73370280023754,19.4316784759894,0.005115684406669,0.541371122517925,0.4631957741179385,subtropical,6_19
b067s0030,-0.6131073300388159,-0.8082722830515646,364,364,1,-29.6166666,31.1333333,29.6166666,127.0,-32.45419692793709,32.45419692793709,50.61394231164415,36.60221639135917,0.0083170578154994,0.5332571048187769,0.4661375881091588,subtropical,6_21
b067s0112,0.11580250939284586,0.04953518660891717,365,365,1,-29.2,116.0166666,29.2,272.0,-20.338733419318828,20.338733419318828,23.09604037113773,13.426595904975551,0.0033743903425073,0.8728760539435451,0.2981814654609197,subtropical,6_29
b067s0117,-0.2570913967049688,-0.3551884223969783,361,361,1,-28.8833333,121.3166666,28.8833333,370.0,-35.26374565298954,35.26374565298954,18.314697810556385,7.150511301192176,0.0020559857603516,0.9751179802851708,0.0408369296722795,subtropical,6_30
b067s0130,-0.11497131745241007,-0.190302684918172,363,363,1,-29.0333333,134.7166666,29.0333333,226.0,43.5163677235706,43.5163677235706,14.440149669423468,7.751663420913329,0.0020354801432222,0.9838194674419491,0.0635911054721339,subtropical,6_31
b067s0134,-0.19092089866744785,-0.25911319616217643,363,363,1,-29.6666666,138.0666666,29.6666666,51.0,-18.003220785758415,18.003220785758415,17.1713874590313,10.101402816859467,0.0025526287342919,0.8945160265229957,0.1875399868482046,subtropical,6_31
