unit,extraction,stratum,block_days,reference,model,n_common_cases,n_units,n_daily_blocks,mae_c_day_weighted,mae_ci_low_c,mae_ci_high_c,winner_probability,mae_rank,lead_h
cell_aggregate,nearest,sparse_2_3,1,era5,pangu_hres_init,10473,15,361,1.0771313905715942,1.0380587041378022,1.1154274374246598,0.998,1,72
cell_aggregate,nearest,sparse_2_3,1,era5,graphcast_hres_init,10473,15,361,1.1363403797149658,1.100842759013176,1.1716662764549255,0.002,2,72
cell_aggregate,nearest,sparse_2_3,1,era5,ifs_hres,10473,15,361,1.4063650369644165,1.3591142833232879,1.4531886965036391,0.0,3,72
cell_aggregate,nearest,sparse_2_3,3,avamet,graphcast_hres_init,10473,15,361,1.4236803737160704,1.380624639924989,1.467486626062481,1.0,1,72
cell_aggregate,nearest,sparse_2_3,3,avamet,pangu_hres_init,10473,15,361,1.4832039975331528,1.4372343897012199,1.527380202775135,0.0,2,72
cell_aggregate,nearest,sparse_2_3,3,avamet,ifs_hres,10473,15,361,1.578863860142306,1.530730554843912,1.6281673392913032,0.0,3,72
cell_aggregate,nearest,sparse_2_3,3,era5,pangu_hres_init,10473,15,361,1.0771313905715942,1.0330633461475371,1.1215423882007598,0.9915,1,72
cell_aggregate,nearest,sparse_2_3,3,era5,graphcast_hres_init,10473,15,361,1.1363403797149658,1.093792673945427,1.175966390967369,0.0085,2,72
cell_aggregate,nearest,sparse_2_3,3,era5,ifs_hres,10473,15,361,1.4063650369644165,1.3519337266683578,1.4645875543355942,0.0,3,72
cell_aggregate,nearest,sparse_2_3,5,avamet,graphcast_hres_init,10473,15,361,1.4236803737160704,1.374526488042669,1.473722747368067,0.9995,1,72
cell_aggregate,nearest,sparse_2_3,5,avamet,pangu_hres_init,10473,15,361,1.4832039975331528,1.4361327458796966,1.5337962173256938,0.0005,2,72
cell_aggregate,nearest,sparse_2_3,5,avamet,ifs_hres,10473,15,361,1.578863860142306,1.5241433656207655,1.637067866980267,0.0,3,72
cell_aggregate,nearest,sparse_2_3,5,era5,pangu_hres_init,10473,15,361,1.0771313905715942,1.0331075578927993,1.128270623087883,0.991,1,72
cell_aggregate,nearest,sparse_2_3,5,era5,graphcast_hres_init,10473,15,361,1.1363403797149658,1.0955128103494645,1.1797513246536255,0.009,2,72
cell_aggregate,nearest,sparse_2_3,5,era5,ifs_hres,10473,15,361,1.4063650369644165,1.3426250576972962,1.4718665510416031,0.0,3,72
cell_aggregate,nearest,sparse_2_3,7,avamet,graphcast_hres_init,10473,15,361,1.4236803737160704,1.368119173553207,1.4763952811731342,0.9975,1,72
cell_aggregate,nearest,sparse_2_3,7,avamet,pangu_hres_init,10473,15,361,1.4832039975331528,1.4322638081422152,1.5353201336786972,0.0025,2,72
cell_aggregate,nearest,sparse_2_3,7,avamet,ifs_hres,10473,15,361,1.578863860142306,1.5201172420451317,1.6339916771505607,0.0,3,72
cell_aggregate,nearest,sparse_2_3,7,era5,pangu_hres_init,10473,15,361,1.0771313905715942,1.0296975821256638,1.126612401008606,0.991,1,72
cell_aggregate,nearest,sparse_2_3,7,era5,graphcast_hres_init,10473,15,361,1.1363403797149658,1.0921571165323258,1.1807759314775466,0.009,2,72
cell_aggregate,nearest,sparse_2_3,7,era5,ifs_hres,10473,15,361,1.4063650369644165,1.339383712410927,1.4760276287794114,0.0,3,72
station,bilinear,all_eligible,1,avamet,graphcast_hres_init,102412,146,361,1.7177966078491185,1.6858203640692662,1.7496118082046705,1.0,1,72
station,bilinear,all_eligible,1,avamet,pangu_hres_init,102412,146,361,1.7925649531584276,1.7551346886060337,1.8297916738595332,0.0,2,72
station,bilinear,all_eligible,1,avamet,ifs_hres,102412,146,361,1.8505160662124778,1.8080530643451138,1.8925876287575962,0.0,3,72
station,bilinear,all_eligible,1,era5,pangu_hres_init,102412,146,361,0.9546868166518788,0.9195547907080606,0.9900531864578087,1.0,1,72
station,bilinear,all_eligible,1,era5,graphcast_hres_init,102412,146,361,1.0423339562088638,1.0098984414315257,1.0742218000267016,0.0,2,72
station,bilinear,all_eligible,1,era5,ifs_hres,102412,146,361,1.322381546503883,1.2765160016490975,1.3693160581002526,0.0,3,72
station,bilinear,all_eligible,3,avamet,graphcast_hres_init,102412,146,361,1.7177966078491185,1.6797766023937653,1.757178215314625,1.0,1,72
station,bilinear,all_eligible,3,avamet,pangu_hres_init,102412,146,361,1.7925649531584276,1.7502237192247327,1.835099041212801,0.0,2,72
station,bilinear,all_eligible,3,avamet,ifs_hres,102412,146,361,1.8505160662124778,1.7985812630635905,1.9022497289630034,0.0,3,72
station,bilinear,all_eligible,3,era5,pangu_hres_init,102412,146,361,0.9546868166518788,0.917830432173858,0.9934362693728269,1.0,1,72
station,bilinear,all_eligible,3,era5,graphcast_hres_init,102412,146,361,1.0423339562088638,1.0052418543555994,1.0788927489135793,0.0,2,72
station,bilinear,all_eligible,3,era5,ifs_hres,102412,146,361,1.322381546503883,1.2645221969437548,1.3820514945431923,0.0,3,72
station,bilinear,all_eligible,5,avamet,graphcast_hres_init,102412,146,361,1.7177966078491185,1.6778157623365244,1.7610625954796912,1.0,1,72
station,bilinear,all_eligible,5,avamet,pangu_hres_init,102412,146,361,1.7925649531584276,1.7490206591845852,1.8366168365728557,0.0,2,72
station,bilinear,all_eligible,5,avamet,ifs_hres,102412,146,361,1.8505160662124778,1.7922446302809836,1.9110988718174897,0.0,3,72
station,bilinear,all_eligible,5,era5,pangu_hres_init,102412,146,361,0.9546868166518788,0.9152712338682597,0.9938053516382369,1.0,1,72
station,bilinear,all_eligible,5,era5,graphcast_hres_init,102412,146,361,1.0423339562088638,1.006651554797416,1.0812754685250585,0.0,2,72
station,bilinear,all_eligible,5,era5,ifs_hres,102412,146,361,1.322381546503883,1.2590886174636609,1.39274009923625,0.0,3,72
station,bilinear,all_eligible,7,avamet,graphcast_hres_init,102412,146,361,1.7177966078491185,1.6736904771262386,1.7636731559754482,1.0,1,72
station,bilinear,all_eligible,7,avamet,pangu_hres_init,102412,146,361,1.7925649531584276,1.7496323619525807,1.8383446357893156,0.0,2,72
station,bilinear,all_eligible,7,avamet,ifs_hres,102412,146,361,1.8505160662124778,1.787903437403397,1.918050710920159,0.0,3,72
station,bilinear,all_eligible,7,era5,pangu_hres_init,102412,146,361,0.9546868166518788,0.9168834943777091,0.9971621972151554,1.0,1,72
station,bilinear,all_eligible,7,era5,graphcast_hres_init,102412,146,361,1.0423339562088638,1.004554501900742,1.083248119622993,0.0,2,72
station,bilinear,all_eligible,7,era5,ifs_hres,102412,146,361,1.322381546503883,1.2580851111797209,1.39994058998889,0.0,3,72
station,bilinear,dense_4_plus,1,avamet,graphcast_hres_init,66461,95,361,1.7386591853649014,1.7072457643762355,1.771881367965194,1.0,1,72
station,bilinear,dense_4_plus,1,avamet,pangu_hres_init,66461,95,361,1.8010880702918786,1.76216007799684,1.839867180886393,0.0,2,72
station,bilinear,dense_4_plus,1,avamet,ifs_hres,66461,95,361,1.912796233075588,1.8664621117357787,1.9622092939196278,0.0,3,72
station,bilinear,dense_4_plus,1,era5,pangu_hres_init,66461,95,361,0.92660983808528,0.8908262418311748,0.9624604752976965,1.0,1,72
station,bilinear,dense_4_plus,1,era5,graphcast_hres_init,66461,95,361,1.029785228506615,0.9962650884650393,1.0644699724483,0.0,2,72
station,bilinear,dense_4_plus,1,era5,ifs_hres,66461,95,361,1.3458262811234685,1.2961177862748685,1.400136048540592,0.0,3,72
station,bilinear,dense_4_plus,3,avamet,graphcast_hres_init,66461,95,361,1.7386591853649014,1.6986747318793514,1.7781480128319578,0.9995,1,72
station,bilinear,dense_4_plus,3,avamet,pangu_hres_init,66461,95,361,1.8010880702918786,1.7553879989667462,1.846683885463719,0.0005,2,72
station,bilinear,dense_4_plus,3,avamet,ifs_hres,66461,95,361,1.912796233075588,1.8490650516613394,1.9735908607987913,0.0,3,72
station,bilinear,dense_4_plus,3,era5,pangu_hres_init,66461,95,361,0.92660983808528,0.8874692747918552,0.9664059287621142,1.0,1,72
station,bilinear,dense_4_plus,3,era5,graphcast_hres_init,66461,95,361,1.029785228506615,0.9918635145503076,1.068014440069825,0.0,2,72
station,bilinear,dense_4_plus,3,era5,ifs_hres,66461,95,361,1.3458262811234685,1.2785602301763979,1.409565920971279,0.0,3,72
station,bilinear,dense_4_plus,5,avamet,graphcast_hres_init,66461,95,361,1.7386591853649014,1.6971975793922596,1.7811137812725908,1.0,1,72
station,bilinear,dense_4_plus,5,avamet,pangu_hres_init,66461,95,361,1.8010880702918786,1.7558434829844685,1.8498497261161808,0.0,2,72
station,bilinear,dense_4_plus,5,avamet,ifs_hres,66461,95,361,1.912796233075588,1.8451015568964393,1.9837464005053336,0.0,3,72
station,bilinear,dense_4_plus,5,era5,pangu_hres_init,66461,95,361,0.92660983808528,0.890703687580857,0.9668857857730967,1.0,1,72
station,bilinear,dense_4_plus,5,era5,graphcast_hres_init,66461,95,361,1.029785228506615,0.9899427542916184,1.0734714604274422,0.0,2,72
station,bilinear,dense_4_plus,5,era5,ifs_hres,66461,95,361,1.3458262811234685,1.2800138569071637,1.4187587198472942,0.0,3,72
station,bilinear,dense_4_plus,7,avamet,graphcast_hres_init,66461,95,361,1.7386591853649014,1.6971396745185074,1.782670209900544,1.0,1,72
station,bilinear,dense_4_plus,7,avamet,pangu_hres_init,66461,95,361,1.8010880702918786,1.7526096061185958,1.8511799549440866,0.0,2,72
station,bilinear,dense_4_plus,7,avamet,ifs_hres,66461,95,361,1.912796233075588,1.8435140258767735,1.982404845415141,0.0,3,72
station,bilinear,dense_4_plus,7,era5,pangu_hres_init,66461,95,361,0.92660983808528,0.8834137273969278,0.9744053546398492,1.0,1,72
station,bilinear,dense_4_plus,7,era5,graphcast_hres_init,66461,95,361,1.029785228506615,0.9877922015563946,1.0748987254881046,0.0,2,72
station,bilinear,dense_4_plus,7,era5,ifs_hres,66461,95,361,1.3458262811234685,1.2734465348567108,1.4176045210198478,0.0,3,72
station,bilinear,single_station,1,avamet,ifs_hres,11276,16,361,1.6441009477382238,1.6058578063047615,1.6851819474697929,0.748,1,72
station,bilinear,single_station,1,avamet,graphcast_hres_init,11276,16,361,1.653910978683908,1.622065564654833,1.6888609462215312,0.252,2,72
station,bilinear,single_station,1,avamet,pangu_hres_init,11276,16,361,1.818733260029763,1.7814095333470157,1.8590619288630845,0.0,3,72
station,bilinear,single_station,1,era5,pangu_hres_init,11276,16,361,0.994656039947549,0.9564018654047568,1.0355629065724434,0.7025,1,72
station,bilinear,single_station,1,era5,graphcast_hres_init,11276,16,361,1.0048493959147917,0.9740978534765573,1.0370788129418538,0.2975,2,72
station,bilinear,single_station,1,era5,ifs_hres,11276,16,361,1.1942641160041647,1.1500552800224442,1.2394966672310386,0.0,3,72
station,bilinear,single_station,3,avamet,ifs_hres,11276,16,361,1.6441009477382238,1.6028167566665454,1.6880019884978201,0.7365,1,72
station,bilinear,single_station,3,avamet,graphcast_hres_init,11276,16,361,1.653910978683908,1.6156592023992586,1.6922280697649412,0.2635,2,72
station,bilinear,single_station,3,avamet,pangu_hres_init,11276,16,361,1.818733260029763,1.7775885093359838,1.8647735380456747,0.0,3,72
station,bilinear,single_station,3,era5,pangu_hres_init,11276,16,361,0.994656039947549,0.9556263162088722,1.0369501284332963,0.6835,1,72
station,bilinear,single_station,3,era5,graphcast_hres_init,11276,16,361,1.0048493959147917,0.9696945958833074,1.0424462126181377,0.3165,2,72
station,bilinear,single_station,3,era5,ifs_hres,11276,16,361,1.1942641160041647,1.1396197043557366,1.2531068595687318,0.0,3,72
station,bilinear,single_station,5,avamet,ifs_hres,11276,16,361,1.6441009477382238,1.6005106255273565,1.6909095268911003,0.7155,1,72
station,bilinear,single_station,5,avamet,graphcast_hres_init,11276,16,361,1.653910978683908,1.613911335355329,1.6977015360072227,0.2845,2,72
station,bilinear,single_station,5,avamet,pangu_hres_init,11276,16,361,1.818733260029763,1.7758748121282741,1.8643909940591097,0.0,3,72
station,bilinear,single_station,5,era5,pangu_hres_init,11276,16,361,0.994656039947549,0.9516846104944593,1.0421821721089959,0.6695,1,72
station,bilinear,single_station,5,era5,graphcast_hres_init,11276,16,361,1.0048493959147917,0.966473955196534,1.042977630894378,0.3305,2,72
station,bilinear,single_station,5,era5,ifs_hres,11276,16,361,1.1942641160041647,1.133408798166106,1.2612468408248965,0.0,3,72
station,bilinear,single_station,7,avamet,ifs_hres,11276,16,361,1.6441009477382238,1.6020186325998615,1.6895095221795589,0.714,1,72
station,bilinear,single_station,7,avamet,graphcast_hres_init,11276,16,361,1.653910978683908,1.6131112523708355,1.6974419098124445,0.286,2,72
station,bilinear,single_station,7,avamet,pangu_hres_init,11276,16,361,1.818733260029763,1.7759231521138898,1.864497717336314,0.0,3,72
station,bilinear,single_station,7,era5,pangu_hres_init,11276,16,361,0.994656039947549,0.9508429707457834,1.0414788829681387,0.68,1,72
station,bilinear,single_station,7,era5,graphcast_hres_init,11276,16,361,1.0048493959147917,0.9670667753033181,1.0433007438338053,0.32,2,72
station,bilinear,single_station,7,era5,ifs_hres,11276,16,361,1.1942641160041647,1.127210876104925,1.262963641292253,0.0,3,72
station,bilinear,sparse_2_3,1,avamet,graphcast_hres_init,24675,35,361,1.6910997949427364,1.6519948220911258,1.7331536638092024,1.0,1,72
station,bilinear,sparse_2_3,1,avamet,pangu_hres_init,24675,35,361,1.7570954720532466,1.7171762223858262,1.8020035626269106,0.0,2,72
station,bilinear,sparse_2_3,1,avamet,ifs_hres,24675,35,361,1.7767524335134608,1.7327897970581043,1.8196533404767632,0.0,3,72
station,bilinear,sparse_2_3,1,era5,pangu_hres_init,24675,35,361,1.0119758552674167,0.9729375351296032,1.053499720196953,1.0,1,72
station,bilinear,sparse_2_3,1,era5,graphcast_hres_init,24675,35,361,1.0931221044314292,1.0569703927467535,1.1298479151212044,0.0,2,72
station,bilinear,sparse_2_3,1,era5,ifs_hres,24675,35,361,1.3171400180220734,1.2712006440863564,1.3621090927454704,0.0,3,72
station,bilinear,sparse_2_3,3,avamet,graphcast_hres_init,24675,35,361,1.6910997949427364,1.6415957599223097,1.7435028542904127,1.0,1,72
station,bilinear,sparse_2_3,3,avamet,pangu_hres_init,24675,35,361,1.7570954720532466,1.709589537211647,1.8081166972551186,0.0,2,72
station,bilinear,sparse_2_3,3,avamet,ifs_hres,24675,35,361,1.7767524335134608,1.7247013480268314,1.8303535588962339,0.0,3,72
station,bilinear,sparse_2_3,3,era5,pangu_hres_init,24675,35,361,1.0119758552674167,0.9691080220292481,1.0553640922303964,1.0,1,72
station,bilinear,sparse_2_3,3,era5,graphcast_hres_init,24675,35,361,1.0931221044314292,1.051885964753065,1.1356080245476898,0.0,2,72
station,bilinear,sparse_2_3,3,era5,ifs_hres,24675,35,361,1.3171400180220734,1.2603831358676854,1.376299022961991,0.0,3,72
station,bilinear,sparse_2_3,5,avamet,graphcast_hres_init,24675,35,361,1.6910997949427364,1.6300153895134115,1.7505447624623482,1.0,1,72
station,bilinear,sparse_2_3,5,avamet,pangu_hres_init,24675,35,361,1.7570954720532466,1.705535069156077,1.8145835522078826,0.0,2,72
station,bilinear,sparse_2_3,5,avamet,ifs_hres,24675,35,361,1.7767524335134608,1.718237124662841,1.8366345292872561,0.0,3,72
station,bilinear,sparse_2_3,5,era5,pangu_hres_init,24675,35,361,1.0119758552674167,0.9677683342514821,1.0571401982407997,0.999,1,72
station,bilinear,sparse_2_3,5,era5,graphcast_hres_init,24675,35,361,1.0931221044314292,1.051690263635491,1.134086833339364,0.001,2,72
station,bilinear,sparse_2_3,5,era5,ifs_hres,24675,35,361,1.3171400180220734,1.2535335244075616,1.3816441128263564,0.0,3,72
station,bilinear,sparse_2_3,7,avamet,graphcast_hres_init,24675,35,361,1.6910997949427364,1.6261536992741574,1.7562467791460556,1.0,1,72
station,bilinear,sparse_2_3,7,avamet,pangu_hres_init,24675,35,361,1.7570954720532466,1.6999384678061773,1.8145569082227022,0.0,2,72
station,bilinear,sparse_2_3,7,avamet,ifs_hres,24675,35,361,1.7767524335134608,1.7123239613109822,1.843318461857589,0.0,3,72
station,bilinear,sparse_2_3,7,era5,pangu_hres_init,24675,35,361,1.0119758552674167,0.9633802795940272,1.0588766195451726,0.9995,1,72
station,bilinear,sparse_2_3,7,era5,graphcast_hres_init,24675,35,361,1.0931221044314292,1.0486263391307462,1.1375704058382576,0.0005,2,72
station,bilinear,sparse_2_3,7,era5,ifs_hres,24675,35,361,1.3171400180220734,1.2470782243754386,1.390521053698401,0.0,3,72
station,nearest,all_eligible,1,avamet,graphcast_hres_init,102412,146,361,1.769278434204981,1.738518561858975,1.7999722091513901,1.0,1,72
station,nearest,all_eligible,1,avamet,pangu_hres_init,102412,146,361,1.875588019591162,1.8416806258916463,1.9111877704472915,0.0,2,72
station,nearest,all_eligible,1,avamet,ifs_hres,102412,146,361,1.9477692819766521,1.9095006986062972,1.988731528601195,0.0,3,72
station,nearest,all_eligible,1,era5,pangu_hres_init,102412,146,361,1.102699637413025,1.0694558382034303,1.1385356098413466,0.5,1,72
station,nearest,all_eligible,1,era5,graphcast_hres_init,102412,146,361,1.1028382778167725,1.0739658385515214,1.1315309405326843,0.5,2,72
station,nearest,all_eligible,1,era5,ifs_hres,102412,146,361,1.4516477584838867,1.4091867357492447,1.493804782629013,0.0,3,72
station,nearest,all_eligible,3,avamet,graphcast_hres_init,102412,146,361,1.769278434204981,1.7336229443636304,1.8094721092294161,1.0,1,72
station,nearest,all_eligible,3,avamet,pangu_hres_init,102412,146,361,1.875588019591162,1.8349051783432693,1.9195051437700434,0.0,2,72
station,nearest,all_eligible,3,avamet,ifs_hres,102412,146,361,1.9477692819766521,1.8983747230914332,1.9973484382207611,0.0,3,72
station,nearest,all_eligible,3,era5,pangu_hres_init,102412,146,361,1.102699637413025,1.0664776653051375,1.1418310165405274,0.486,1,72
station,nearest,all_eligible,3,era5,graphcast_hres_init,102412,146,361,1.1028382778167725,1.0698498725891112,1.1358825504779815,0.514,2,72
station,nearest,all_eligible,3,era5,ifs_hres,102412,146,361,1.4516477584838867,1.3998246639966965,1.5068206757307052,0.0,3,72
station,nearest,all_eligible,5,avamet,graphcast_hres_init,102412,146,361,1.769278434204981,1.726560842285043,1.8129073038410723,1.0,1,72
station,nearest,all_eligible,5,avamet,pangu_hres_init,102412,146,361,1.875588019591162,1.8320668916068557,1.9220215293765703,0.0,2,72
station,nearest,all_eligible,5,avamet,ifs_hres,102412,146,361,1.9477692819766521,1.8918189009923958,2.0035970590454677,0.0,3,72
station,nearest,all_eligible,5,era5,pangu_hres_init,102412,146,361,1.102699637413025,1.063441303372383,1.143271541595459,0.487,1,72
station,nearest,all_eligible,5,era5,graphcast_hres_init,102412,146,361,1.1028382778167725,1.065843316912651,1.1395614862442016,0.513,2,72
station,nearest,all_eligible,5,era5,ifs_hres,102412,146,361,1.4516477584838867,1.395048576593399,1.5120575219392776,0.0,3,72
station,nearest,all_eligible,7,avamet,graphcast_hres_init,102412,146,361,1.769278434204981,1.724381491168636,1.8155996329519941,1.0,1,72
station,nearest,all_eligible,7,avamet,pangu_hres_init,102412,146,361,1.875588019591162,1.8326420470980498,1.9230263884656957,0.0,2,72
station,nearest,all_eligible,7,avamet,ifs_hres,102412,146,361,1.9477692819766521,1.8851991495325777,2.006886590754511,0.0,3,72
station,nearest,all_eligible,7,era5,pangu_hres_init,102412,146,361,1.102699637413025,1.0616991341114044,1.1433876544237136,0.4855,1,72
station,nearest,all_eligible,7,era5,graphcast_hres_init,102412,146,361,1.1028382778167725,1.0649523973464965,1.137567788362503,0.5145,2,72
station,nearest,all_eligible,7,era5,ifs_hres,102412,146,361,1.4516477584838867,1.385955536365509,1.5157428056001663,0.0,3,72
station,nearest,dense_4_plus,1,avamet,graphcast_hres_init,66461,95,361,1.769166999103635,1.735469785214693,1.8031924360654186,1.0,1,72
station,nearest,dense_4_plus,1,avamet,pangu_hres_init,66461,95,361,1.8911753139381704,1.8515634547595148,1.9328609813280322,0.0,2,72
station,nearest,dense_4_plus,1,avamet,ifs_hres,66461,95,361,1.9690665670460055,1.922330465819276,2.01611805528831,0.0,3,72
station,nearest,dense_4_plus,1,era5,graphcast_hres_init,66461,95,361,1.0916941165924072,1.0607306003570556,1.1238401114940644,0.903,1,72
station,nearest,dense_4_plus,1,era5,pangu_hres_init,66461,95,361,1.1161136627197266,1.081652769446373,1.1514969676733018,0.097,2,72
station,nearest,dense_4_plus,1,era5,ifs_hres,66461,95,361,1.4679274559020996,1.422886347770691,1.515206104516983,0.0,3,72
station,nearest,dense_4_plus,3,avamet,graphcast_hres_init,66461,95,361,1.769166999103635,1.7265833755312219,1.8115128794330733,1.0,1,72
station,nearest,dense_4_plus,3,avamet,pangu_hres_init,66461,95,361,1.8911753139381704,1.8446042437043682,1.9392946336051187,0.0,2,72
station,nearest,dense_4_plus,3,avamet,ifs_hres,66461,95,361,1.9690665670460055,1.9089884668926933,2.031165281725999,0.0,3,72
station,nearest,dense_4_plus,3,era5,graphcast_hres_init,66461,95,361,1.0916941165924072,1.0541717618703843,1.1300353616476058,0.866,1,72
station,nearest,dense_4_plus,3,era5,pangu_hres_init,66461,95,361,1.1161136627197266,1.0742656230926513,1.1587314903736115,0.134,2,72
station,nearest,dense_4_plus,3,era5,ifs_hres,66461,95,361,1.4679274559020996,1.4124568551778793,1.5270917415618896,0.0,3,72
station,nearest,dense_4_plus,5,avamet,graphcast_hres_init,66461,95,361,1.769166999103635,1.723042842072611,1.8143910488753239,1.0,1,72
station,nearest,dense_4_plus,5,avamet,pangu_hres_init,66461,95,361,1.8911753139381704,1.8406352265307575,1.9438684092878542,0.0,2,72
station,nearest,dense_4_plus,5,avamet,ifs_hres,66461,95,361,1.9690665670460055,1.902316907557486,2.0415226095349497,0.0,3,72
station,nearest,dense_4_plus,5,era5,graphcast_hres_init,66461,95,361,1.0916941165924072,1.0529558598995208,1.1306243062019348,0.8635,1,72
station,nearest,dense_4_plus,5,era5,pangu_hres_init,66461,95,361,1.1161136627197266,1.0735278695821762,1.160888025164604,0.1365,2,72
station,nearest,dense_4_plus,5,era5,ifs_hres,66461,95,361,1.4679274559020996,1.4049823790788651,1.5350813090801239,0.0,3,72
station,nearest,dense_4_plus,7,avamet,graphcast_hres_init,66461,95,361,1.769166999103635,1.7212708278668998,1.8146253396604062,1.0,1,72
station,nearest,dense_4_plus,7,avamet,pangu_hres_init,66461,95,361,1.8911753139381704,1.8386387062529985,1.9437454037409363,0.0,2,72
station,nearest,dense_4_plus,7,avamet,ifs_hres,66461,95,361,1.9690665670460055,1.9018582764173122,2.0348282681639707,0.0,3,72
station,nearest,dense_4_plus,7,era5,graphcast_hres_init,66461,95,361,1.0916941165924072,1.0512813925743103,1.132520642876625,0.865,1,72
station,nearest,dense_4_plus,7,era5,pangu_hres_init,66461,95,361,1.1161136627197266,1.0719654172658921,1.1628514736890794,0.135,2,72
station,nearest,dense_4_plus,7,era5,ifs_hres,66461,95,361,1.4679274559020996,1.4003712326288222,1.5354951560497283,0.0,3,72
station,nearest,single_station,1,avamet,graphcast_hres_init,11276,16,361,1.7364684000284125,1.7071027126504328,1.7691492412905692,1.0,1,72
station,nearest,single_station,1,avamet,pangu_hres_init,11276,16,361,1.8537867785583408,1.8177892101991648,1.891731861764863,0.0,2,72
station,nearest,single_station,1,avamet,ifs_hres,11276,16,361,1.8741975115989158,1.8367389610634597,1.9123422787186177,0.0,3,72
station,nearest,single_station,1,era5,pangu_hres_init,11276,16,361,1.065025806427002,1.0303945302963258,1.1020867437124253,0.856,1,72
station,nearest,single_station,1,era5,graphcast_hres_init,11276,16,361,1.0843373537063599,1.055933916568756,1.1148247510194778,0.144,2,72
station,nearest,single_station,1,era5,ifs_hres,11276,16,361,1.4129605293273926,1.37359718978405,1.4530158072710038,0.0,3,72
station,nearest,single_station,3,avamet,graphcast_hres_init,11276,16,361,1.7364684000284125,1.7012133909320897,1.772355109498597,1.0,1,72
station,nearest,single_station,3,avamet,pangu_hres_init,11276,16,361,1.8537867785583408,1.8141918348737676,1.8943646544340307,0.0,2,72
station,nearest,single_station,3,avamet,ifs_hres,11276,16,361,1.8741975115989158,1.832531586406127,1.9176618303850304,0.0,3,72
station,nearest,single_station,3,era5,pangu_hres_init,11276,16,361,1.065025806427002,1.0291055917739869,1.1068561136722566,0.829,1,72
station,nearest,single_station,3,era5,graphcast_hres_init,11276,16,361,1.0843373537063599,1.051345431804657,1.1172872006893158,0.171,2,72
station,nearest,single_station,3,era5,ifs_hres,11276,16,361,1.4129605293273926,1.3664494842290877,1.460247668623924,0.0,3,72
station,nearest,single_station,5,avamet,graphcast_hres_init,11276,16,361,1.7364684000284125,1.6990152923035293,1.7766361556118824,1.0,1,72
station,nearest,single_station,5,avamet,pangu_hres_init,11276,16,361,1.8537867785583408,1.811218836651313,1.897890095256637,0.0,2,72
station,nearest,single_station,5,avamet,ifs_hres,11276,16,361,1.8741975115989158,1.829014634703488,1.92066833259468,0.0,3,72
station,nearest,single_station,5,era5,pangu_hres_init,11276,16,361,1.065025806427002,1.0247129797935486,1.106673491001129,0.824,1,72
station,nearest,single_station,5,era5,graphcast_hres_init,11276,16,361,1.0843373537063599,1.0486874908208847,1.1198301136493682,0.176,2,72
station,nearest,single_station,5,era5,ifs_hres,11276,16,361,1.4129605293273926,1.3638286352157594,1.472348341345787,0.0,3,72
station,nearest,single_station,7,avamet,graphcast_hres_init,11276,16,361,1.7364684000284125,1.6972154828050912,1.7765296682990284,1.0,1,72
station,nearest,single_station,7,avamet,pangu_hres_init,11276,16,361,1.8537867785583408,1.8136495925596097,1.8969724728426045,0.0,2,72
station,nearest,single_station,7,avamet,ifs_hres,11276,16,361,1.8741975115989158,1.8303102824723054,1.9204109735401207,0.0,3,72
station,nearest,single_station,7,era5,pangu_hres_init,11276,16,361,1.065025806427002,1.022974345088005,1.1086642771959305,0.819,1,72
station,nearest,single_station,7,era5,graphcast_hres_init,11276,16,361,1.0843373537063599,1.0493064284324647,1.1191894382238388,0.181,2,72
station,nearest,single_station,7,era5,ifs_hres,11276,16,361,1.4129605293273926,1.3533127278089523,1.4756379663944243,0.0,3,72
station,nearest,sparse_2_3,1,avamet,graphcast_hres_init,24675,35,361,1.7847238174739204,1.7476440512565135,1.822939989298234,0.9995,1,72
station,nearest,sparse_2_3,1,avamet,pangu_hres_init,24675,35,361,1.8429572691401335,1.8037551811759858,1.8861467998112764,0.0005,2,72
station,nearest,sparse_2_3,1,avamet,ifs_hres,24675,35,361,1.9237635552527703,1.8857465544709258,1.964872103493421,0.0,3,72
station,nearest,sparse_2_3,1,era5,pangu_hres_init,24675,35,361,1.0837904214859009,1.0457488149404526,1.12372208237648,0.994,1,72
station,nearest,sparse_2_3,1,era5,graphcast_hres_init,24675,35,361,1.1409417390823364,1.1060730814933777,1.177843588590622,0.006,2,72
station,nearest,sparse_2_3,1,era5,ifs_hres,24675,35,361,1.424748182296753,1.3795107841491698,1.47060926258564,0.0,3,72
station,nearest,sparse_2_3,3,avamet,graphcast_hres_init,24675,35,361,1.7847238174739204,1.7360753307227625,1.834297166084513,1.0,1,72
station,nearest,sparse_2_3,3,avamet,pangu_hres_init,24675,35,361,1.8429572691401335,1.7941164524426017,1.890980853626505,0.0,2,72
station,nearest,sparse_2_3,3,avamet,ifs_hres,24675,35,361,1.9237635552527703,1.8743868126290293,1.9731144086133152,0.0,3,72
station,nearest,sparse_2_3,3,era5,pangu_hres_init,24675,35,361,1.0837904214859009,1.0413700014352798,1.1284121632575987,0.9855,1,72
station,nearest,sparse_2_3,3,era5,graphcast_hres_init,24675,35,361,1.1409417390823364,1.0994709402322769,1.184643390774727,0.0145,2,72
